base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
xrp,btc,0.00002755,0.00003006,0.00002774,SPOT,2.994e-05,41596.9,0.00002838,0.00002736,2021-05-07 02:41:56,XRP/BTC,2021-05-07,02:41:56
trx,btc,0.00000241,0.00000298,0.00000283,SPOT,2.53e-06,1063329.0,0.00000286,0.00000283,2021-05-07 02:41:56,TRX/BTC,2021-05-07,02:41:56
eth,btc,0.059672,0.063031,0.061478,SPOT,0.061165,30.4535,0.061527,0.061195,2021-05-07 02:41:56,ETH/BTC,2021-05-07,02:41:56
zil,btc,0.00000372,0.00000445,0.000004,SPOT,3.73e-06,230276.0,0.00000401,0.000004,2021-05-07 02:41:56,ZIL/BTC,2021-05-07,02:41:56
bat,btc,0.00002343,0.00002735,0.000027,SPOT,2.426e-05,7763.72,0.0000268,0.00002639,2021-05-07 02:41:56,BAT/BTC,2021-05-07,02:41:56
ltc,btc,0.0058,0.006578,0.006377,SPOT,0.006109,62.082,0.006499,0.006404,2021-05-07 02:41:56,LTC/BTC,2021-05-07,02:41:56
qkc,btc,0.00000055,0.00000059,0.00000056,SPOT,5.6e-07,158061.0,0.00000059,0.00000056,2021-05-07 02:41:56,QKC/BTC,2021-05-07,02:41:56
dash,btc,0.006765,0.008404,0.008061,SPOT,0.006751,55.062,0.008093,0.007962,2021-05-07 02:41:56,DASH/BTC,2021-05-07,02:41:56
fun,btc,0.0000007,0.00000084,0.00000075,SPOT,7.3e-07,131763.0,0.00000079,0.00000075,2021-05-07 02:41:56,FUN/BTC,2021-05-07,02:41:56
iost,btc,0.00000108,0.00000129,0.00000128,SPOT,1.08e-06,152606.0,0.00000124,0.00000118,2021-05-07 02:41:56,IOST/BTC,2021-05-07,02:41:56
nuls,btc,0.00001953,0.00002278,0.00002278,SPOT,1.953e-05,4064.0,0.00002267,0.00002222,2021-05-07 02:41:56,NULS/BTC,2021-05-07,02:41:56
omg,btc,0.000174,0.000357,0.00024,SPOT,0.000173,11489.59,0.00028,0.000234,2021-05-07 02:41:56,OMG/BTC,2021-05-07,02:41:56
req,btc,0.00000242,0.00000291,0.00000261,SPOT,2.71e-06,6079.84,0.00000261,0.00000257,2021-05-07 02:41:56,REQ/BTC,2021-05-07,02:41:56
snt,btc,0.00000349,0.0000042,0.0000042,SPOT,3.49e-06,27975.0,0.00000409,0.00000399,2021-05-07 02:41:56,SNT/BTC,2021-05-07,02:41:56
theta,btc,0.00019196,0.0002031,0.0002031,SPOT,0.00018978,236.8,0.0001986,0.00019647,2021-05-07 02:41:56,THETA/BTC,2021-05-07,02:41:56
zrx,btc,0.00003295,0.00003702,0.00003702,SPOT,3.277e-05,2515.6,0.00003738,0.00003654,2021-05-07 02:41:56,ZRX/BTC,2021-05-07,02:41:56
eos,btc,0.0001526,0.0002358,0.0002155,SPOT,0.0001624,21052.99,0.0002169,0.0002163,2021-05-07 02:41:56,EOS/BTC,2021-05-07,02:41:56
icx,btc,0.0000417,0.0000451,0.0000451,SPOT,4.13e-05,1242.21,0.0000448,0.0000441,2021-05-07 02:41:56,ICX/BTC,2021-05-07,02:41:56
poly,btc,0.00000655,0.00000692,0.00000655,SPOT,6.84e-06,21547.0,0.00000665,0.00000655,2021-05-07 02:41:56,POLY/BTC,2021-05-07,02:41:56
pax,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 02:41:56,PAX/BTC,2021-05-07,02:41:56
usdc,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 02:41:56,USDC/BTC,2021-05-07,02:41:56
xlm,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 02:41:56,XLM/BTC,2021-05-07,02:41:56
fet,btc,0.00001005,0.00001062,0.00001005,SPOT,1.031e-05,4226.0,0.00001004,0.00000989,2021-05-07 02:41:56,FET/BTC,2021-05-07,02:41:56
celr,btc,0.00000102,0.00000108,0.00000106,SPOT,1.07e-06,770349.0,0.00000104,0.00000103,2021-05-07 02:41:56,CELR/BTC,2021-05-07,02:41:56
matic,btc,0.000013,0.00001424,0.0000137,SPOT,1.396e-05,137816.3,0.0000136,0.00001344,2021-05-07 02:41:56,MATIC/BTC,2021-05-07,02:41:56
ada,btc,0.00002546,0.00003003,0.00002822,SPOT,2.61e-05,205776.9,0.00002831,0.00002801,2021-05-07 02:41:56,ADA/BTC,2021-05-07,02:41:56
rvn,btc,0.00000303,0.00000325,0.00000315,SPOT,3.02e-06,15749.0,0.00000313,0.0000031,2021-05-07 02:41:56,RVN/BTC,2021-05-07,02:41:56
xmr,btc,0.0065,0.0078,0.0078,SPOT,0.007256,14.041,0.007929,0.007844,2021-05-07 02:41:56,XMR/BTC,2021-05-07,02:41:56
atom,btc,0.0004325,0.0004775,0.0004775,SPOT,0.0004455,516.97,0.0004743,0.0004696,2021-05-07 02:41:56,ATOM/BTC,2021-05-07,02:41:56
bnb,btc,0.011,0.011346,0.011101,SPOT,0.011297,82.817,0.011064,0.01102,2021-05-07 02:41:56,BNB/BTC,2021-05-07,02:41:56
wrx,btc,0.00003936,0.0000432,0.00004009,SPOT,4.181e-05,57733.9,0.00004045,0.00004009,2021-05-07 02:41:56,WRX/BTC,2021-05-07,02:41:56
ftt,btc,0.0010049,0.0010349,0.0010189,SPOT,0.0010213,25.456,0.0010229,0.0010147,2021-05-07 02:41:56,FTT/BTC,2021-05-07,02:41:56
stmx,btc,0.00000086,0.00000095,0.0000009,SPOT,9.2e-07,65025.0,0.0000009,0.00000087,2021-05-07 02:41:56,STMX/BTC,2021-05-07,02:41:56
glm,btc,0.0,0.0,0.0,SPOT,0.0,0.0,0.0,0.0,2021-05-07 02:41:56,GLM/BTC,2021-05-07,02:41:56
