base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
eth,wrx,1411.0,1562.0,1557.0,SPOT,1440.0,129.5802,1557.0,1547.0,2021-05-06 21:37:58,ETH/WRX,2021-05-06,21:37:58
xrp,wrx,0.653,0.75,0.714,SPOT,0.656,247358.5,0.725,0.717,2021-05-06 21:37:58,XRP/WRX,2021-05-06,21:37:58
yfi,wrx,22000.0,24458.0,23593.0,SPOT,22107.0,0.657737,24121.0,23758.0,2021-05-06 21:37:58,YFI/WRX,2021-05-06,21:37:58
bnb,wrx,262.85,284.25,279.72,SPOT,270.0,119.891,281.48,278.74,2021-05-06 21:37:58,BNB/WRX,2021-05-06,21:37:58
trx,wrx,0.0569,0.068,0.0658,SPOT,0.057,3068179.0,0.0662,0.0658,2021-05-06 21:37:58,TRX/WRX,2021-05-06,21:37:58
eos,wrx,3.35,6.48,5.27,SPOT,3.35,20998.51,5.27,5.26,2021-05-06 21:37:58,EOS/WRX,2021-05-06,21:37:58
ltc,wrx,138.1,155.0,149.3,SPOT,144.0,166.192,150.0,149.5,2021-05-06 21:37:58,LTC/WRX,2021-05-06,21:37:58
link,wrx,19.24,21.34,21.14,SPOT,20.27,1669.42,21.14,20.89,2021-05-06 21:37:58,LINK/WRX,2021-05-06,21:37:58
enj,wrx,1.032,1.1,1.097,SPOT,1.064,24145.5,1.097,1.082,2021-05-06 21:37:58,ENJ/WRX,2021-05-06,21:37:58
doge,wrx,0.23488,0.28346,0.26246,SPOT,0.26926,2744714.0,0.26323,0.25905,2021-05-06 21:37:58,DOGE/WRX,2021-05-06,21:37:58
matic,wrx,0.3225,0.3514,0.3379,SPOT,0.334,351221.6,0.34,0.3363,2021-05-06 21:37:58,MATIC/WRX,2021-05-06,21:37:58
ada,wrx,0.605,0.735,0.7326,SPOT,0.6076,161119.5,0.7326,0.7295,2021-05-06 21:37:58,ADA/WRX,2021-05-06,21:37:58
bat,wrx,0.554,0.62,0.609,SPOT,0.55,12721.89,0.62,0.609,2021-05-06 21:37:58,BAT/WRX,2021-05-06,21:37:58
