base_unit,quote_unit,low,high,last,type,open,volume,sell,buy,at,name,dates,time
eth,wrx,1411.0,1562.0,1533.0,SPOT,1482.0,86.6966,1543.0,1533.0,2021-05-07 01:15:59,ETH/WRX,2021-05-07,01:15:59
xrp,wrx,0.677,0.743,0.69,SPOT,0.741,165796.8,0.701,0.69,2021-05-07 01:15:59,XRP/WRX,2021-05-07,01:15:59
yfi,wrx,22000.0,24458.0,22959.0,SPOT,22912.0,0.401055,23015.0,22793.0,2021-05-07 01:15:59,YFI/WRX,2021-05-07,01:15:59
bnb,wrx,262.85,284.25,278.12,SPOT,271.3,120.988,278.2,276.0,2021-05-07 01:15:59,BNB/WRX,2021-05-07,01:15:59
trx,wrx,0.0576,0.074,0.0727,SPOT,0.0606,2824832.0,0.073,0.0691,2021-05-07 01:15:59,TRX/WRX,2021-05-07,01:15:59
eos,wrx,3.63,6.48,5.2,SPOT,3.73,22590.91,5.27,5.26,2021-05-07 01:15:59,EOS/WRX,2021-05-07,01:15:59
ltc,wrx,138.1,155.0,152.1,SPOT,145.2,163.861,153.8,152.1,2021-05-07 01:15:59,LTC/WRX,2021-05-07,01:15:59
link,wrx,19.24,21.34,20.8,SPOT,20.4,1456.87,21.07,20.69,2021-05-07 01:15:59,LINK/WRX,2021-05-07,01:15:59
enj,wrx,1.032,1.1,1.081,SPOT,1.08,20920.0,1.088,1.082,2021-05-07 01:15:59,ENJ/WRX,2021-05-07,01:15:59
doge,wrx,0.23488,0.2755,0.25555,SPOT,0.27297,2591158.0,0.25046,0.24605,2021-05-07 01:15:59,DOGE/WRX,2021-05-07,01:15:59
matic,wrx,0.3225,0.3529,0.3484,SPOT,0.3354,258776.8,0.3507,0.3484,2021-05-07 01:15:59,MATIC/WRX,2021-05-07,01:15:59
ada,wrx,0.605,0.74,0.7074,SPOT,0.6185,165100.5,0.7127,0.7039,2021-05-07 01:15:59,ADA/WRX,2021-05-07,01:15:59
bat,wrx,0.562,0.641,0.632,SPOT,0.586,10829.82,0.646,0.632,2021-05-07 01:15:59,BAT/WRX,2021-05-07,01:15:59
